QUERY 	 DOCUMENT 	 RANK 		 RELEVANCY 	
354 	FT911-5019		642	1.320952998225561%
354 	FT911-2188		643	1.3201161389997877%
354 	FT911-3487		644	1.3195495801484407%
354 	FT911-1249		645	1.3192248627317953%
354 	FT911-252		646	1.3150635824105996%
354 	FT911-1788		647	1.3128342448863508%
354 	FT911-2792		648	1.3121029169665375%
354 	FT911-4387		649	1.312023724718581%
354 	FT911-3110		650	1.3088141683538395%
354 	FT911-4764		651	1.3086481117716764%
354 	FT911-1367		652	1.3079159753315865%
354 	FT911-2723		653	1.3071804164454148%
354 	FT911-1765		654	1.304819288068278%
354 	FT911-892		655	1.3033652590876548%
354 	FT911-546		656	1.3032688497936458%
354 	FT911-1418		657	1.3006295966536214%
354 	FT911-1516		658	1.3005693340483633%
354 	FT911-283		659	1.2998022292413176%
354 	FT911-1615		660	1.2956045532315756%
354 	FT911-2620		661	1.2944019550611625%
354 	FT911-4213		662	1.293607444659511%
354 	FT911-836		663	1.2907782853638772%
354 	FT911-2642		664	1.290680729614437%
354 	FT911-3827		665	1.2897298765776313%
354 	FT911-1148		666	1.288160942038178%
354 	FT911-4169		667	1.2879997983110432%
354 	FT911-3444		668	1.2874556864459727%
354 	FT911-3167		669	1.286499341683219%
354 	FT911-5329		670	1.2863001175442468%
354 	FT911-962		671	1.2857723164797612%
354 	FT911-5179		672	1.281513517976981%
354 	FT911-4829		673	1.278859438763959%
354 	FT911-4425		674	1.2776071249525245%
354 	FT911-5283		675	1.2757975827655428%
354 	FT911-4906		676	1.2740163884866362%
354 	FT911-2683		677	1.273398648043832%
354 	FT911-594		678	1.2730818560259733%
354 	FT911-1617		679	1.2719916634411104%
354 	FT911-2033		680	1.2692193060577062%
354 	FT911-1726		681	1.2665757128764015%
354 	FT911-1383		682	1.2624822629259354%
354 	FT911-2529		683	1.259880726894253%
354 	FT911-136		684	1.2569643495047138%
354 	FT911-4661		685	1.2569332612873119%
354 	FT911-1651		686	1.2563240650890406%
354 	FT911-4177		687	1.2560276779394337%
354 	FT911-1309		688	1.2538889075779196%
354 	FT911-3402		689	1.2518616256271466%
354 	FT911-3654		690	1.2471650077022916%
354 	FT911-4324		691	1.2457889649102785%
354 	FT911-4842		692	1.2442558583998498%
354 	FT911-4103		693	1.244212281875069%
354 	FT911-4868		694	1.2439732748028625%
354 	FT911-1540		695	1.2405757734340948%
354 	FT911-1867		696	1.2398733561847557%
354 	FT911-3987		697	1.2397601889561891%
354 	FT911-3118		698	1.239252710055729%
354 	FT911-2549		699	1.2364764784331903%
354 	FT911-5336		700	1.2362777518449655%
354 	FT911-502		701	1.235260164734051%
354 	FT911-1220		702	1.2350561326656084%
354 	FT911-2650		703	1.2335164052092666%
354 	FT911-2992		704	1.2324920352892803%
354 	FT911-924		705	1.2323257918251422%
354 	FT911-4026		706	1.2302761575767145%
354 	FT911-3967		707	1.230145806668997%
354 	FT911-832		708	1.2285177529604367%
354 	FT911-4290		709	1.2276542097174743%
354 	FT911-3724		710	1.227019520837525%
354 	FT911-1043		711	1.2267507457879898%
354 	FT911-3951		712	1.2261453669165292%
354 	FT911-466		713	1.2259487769413733%
354 	FT911-184		714	1.2236296463409795%
354 	FT911-2924		715	1.2203674799644115%
354 	FT911-5357		716	1.2202996142599285%
354 	FT911-951		717	1.2190038101250475%
354 	FT911-4739		718	1.2176073987077671%
354 	FT911-3660		719	1.2174449465307526%
354 	FT911-3716		720	1.2167500151280513%
354 	FT911-697		721	1.216699219177197%
354 	FT911-5088		722	1.2165826313379633%
354 	FT911-4750		723	1.2161137325154845%
354 	FT911-371		724	1.2143801434820145%
354 	FT911-2625		725	1.2104362832365414%
354 	FT911-3909		726	1.2100410697662092%
354 	FT911-1554		727	1.2093745103105866%
354 	FT911-2872		728	1.2091979251635594%
354 	FT911-2835		729	1.2066671819659658%
354 	FT911-3746		730	1.2050997962350414%
354 	FT911-1396		731	1.2050067361026322%
354 	FT911-4749		732	1.2041125070782024%
354 	FT911-1780		733	1.201192719373063%
354 	FT911-5124		734	1.2003144057733688%
354 	FT911-3131		735	1.1995080490073766%
354 	FT911-1768		736	1.198952307148537%
354 	FT911-4579		737	1.1967105413448502%
354 	FT911-3111		738	1.1961388294047308%
354 	FT911-4315		739	1.1948939647878667%
354 	FT911-679		740	1.1921473303649253%
354 	FT911-3939		741	1.189555781127736%
354 	FT911-4307		742	1.1880664488080637%
354 	FT911-4969		743	1.1877525267738018%
354 	FT911-1307		744	1.1866370593270135%
354 	FT911-4419		745	1.1843668169874304%
354 	FT911-1295		746	1.1842020811407041%
354 	FT911-4646		747	1.1809516257620924%
354 	FT911-4018		748	1.1791847318628532%
354 	FT911-2791		749	1.178503678086587%
354 	FT911-384		750	1.1778830337975197%
354 	FT911-4288		751	1.1777034428660218%
354 	FT911-1013		752	1.1763037254734594%
354 	FT911-993		753	1.1755987130783734%
354 	FT911-3927		754	1.170220309825579%
354 	FT911-3776		755	1.1696135919346082%
354 	FT911-4140		756	1.1692188781265325%
354 	FT911-2595		757	1.1677249829060778%
354 	FT911-1460		758	1.166833089177073%
354 	FT911-3356		759	1.1626795810578299%
354 	FT911-1491		760	1.1624386543426115%
354 	FT911-4458		761	1.1580881271596715%
354 	FT911-2174		762	1.1568973909035747%
354 	FT911-2493		763	1.1536419447748214%
354 	FT911-1781		764	1.150560260907774%
354 	FT911-4257		765	1.1503888337374342%
354 	FT911-1592		766	1.1491606055879913%
354 	FT911-1270		767	1.1481222167440843%
354 	FT911-4891		768	1.1476033890812383%
354 	FT911-5260		769	1.1467251512502936%
354 	FT911-2532		770	1.146433734690021%
354 	FT911-4734		771	1.1451409656654117%
354 	FT911-2138		772	1.141574259540128%
354 	FT911-4090		773	1.1409650966710614%
354 	FT911-2105		774	1.1392563714160557%
354 	FT911-3978		775	1.13483678535334%
354 	FT911-1492		776	1.1337744843869206%
354 	FT911-1082		777	1.1309661568316813%
354 	FT911-1264		778	1.1308784026963115%
354 	FT911-16		779	1.1271774767205973%
354 	FT911-2477		780	1.123222167674797%
354 	FT911-1427		781	1.1225839267749955%
354 	FT911-4841		782	1.1216783771230348%
354 	FT911-721		783	1.119870592609829%
354 	FT911-3945		784	1.1193260025312715%
354 	FT911-1760		785	1.1182887474748986%
354 	FT911-5185		786	1.1178361695002745%
354 	FT911-3006		787	1.1150024666090816%
354 	FT911-1959		788	1.1145535179580401%
354 	FT911-4830		789	1.1116635296797779%
354 	FT911-2548		790	1.1111528795387386%
354 	FT911-1601		791	1.1108536838444003%
354 	FT911-1315		792	1.1083982156303467%
354 	FT911-1496		793	1.1064555966068585%
354 	FT911-777		794	1.1034038298754223%
354 	FT911-4743		795	1.1031763639751957%
354 	FT911-1124		796	1.1017395676066764%
354 	FT911-2950		797	1.099717807289956%
354 	FT911-894		798	1.0983876498341605%
354 	FT911-2673		799	1.097396357174891%
354 	FT911-1431		800	1.096170953576279%
354 	FT911-3266		801	1.0944581331306018%
354 	FT911-3864		802	1.0936324663295889%
354 	FT911-816		803	1.092778714627981%
354 	FT911-377		804	1.091171368345834%
354 	FT911-626		805	1.089196965620668%
354 	FT911-1372		806	1.08802346833999%
354 	FT911-1681		807	1.0879213698990642%
354 	FT911-4814		808	1.0861434667610554%
354 	FT911-462		809	1.085405620893561%
354 	FT911-2110		810	1.0853520735822064%
354 	FT911-4836		811	1.0841060241918488%
354 	FT911-1063		812	1.0839574376238086%
354 	FT911-13		813	1.0836134198843677%
354 	FT911-286		814	1.0836003143859974%
354 	FT911-4095		815	1.0833511419988764%
354 	FT911-1854		816	1.0785833267525002%
354 	FT911-5264		817	1.0757641360780892%
354 	FT911-3510		818	1.0746460805745628%
354 	FT911-1677		819	1.0711932169650349%
354 	FT911-4263		820	1.0693347372366577%
354 	FT911-1065		821	1.0670739234699185%
354 	FT911-2605		822	1.065796892973538%
354 	FT911-3232		823	1.0644097096648584%
354 	FT911-3142		824	1.0637767593568395%
354 	FT911-4073		825	1.0623834516873103%
354 	FT911-3626		826	1.0611441037694676%
354 	FT911-2698		827	1.0577530132225292%
354 	FT911-1973		828	1.0575745569417925%
354 	FT911-1408		829	1.0564450556305525%
354 	FT911-3398		830	1.054070887003232%
354 	FT911-1981		831	1.0540592542184286%
354 	FT911-3263		832	1.0529664495100963%
354 	FT911-3620		833	1.0502829679846064%
354 	FT911-5215		834	1.0499644545057576%
354 	FT911-382		835	1.0495049998599828%
354 	FT911-3368		836	1.0491533743330708%
354 	FT911-779		837	1.0489798321427208%
354 	FT911-5041		838	1.0489091467116887%
354 	FT911-2447		839	1.04864378897391%
354 	FT911-2843		840	1.0480205010580537%
354 	FT911-802		841	1.0433842070224804%
354 	FT911-35		842	1.0426621700868384%
354 	FT911-3304		843	1.0413472443259344%
354 	FT911-1029		844	1.0407383503035672%
354 	FT911-2568		845	1.0395910351741828%
354 	FT911-2186		846	1.0391905710484322%
354 	FT911-1494		847	1.0387836532300077%
354 	FT911-1400		848	1.0369055932204294%
354 	FT911-3797		849	1.036672751068014%
354 	FT911-5258		850	1.0359864364705926%
354 	FT911-366		851	1.0351298981105002%
354 	FT911-1075		852	1.0342412241927514%
354 	FT911-936		853	1.032973489499155%
354 	FT911-601		854	1.032885445213892%
354 	FT911-2889		855	1.032657808603499%
354 	FT911-5255		856	1.0300501798165413%
354 	FT911-3362		857	1.0295059856722866%
354 	FT911-4025		858	1.026361396079129%
354 	FT911-1576		859	1.0256699933863698%
354 	FT911-1933		860	1.01820999870597%
354 	FT911-855		861	1.0174833841845536%
354 	FT911-1398		862	1.016017349418077%
354 	FT911-5346		863	1.0080977415854246%
354 	FT911-911		864	1.0077588478338355%
354 	FT911-740		865	1.0069851626554591%
354 	FT911-4153		866	1.0065976928480733%
354 	FT911-4745		867	1.0058302536965593%
354 	FT911-4474		868	1.0048226305933046%
354 	FT911-3545		869	0.9984251178867204%
354 	FT911-2053		870	0.997789215732502%
354 	FT911-4165		871	0.996190454199424%
354 	FT911-4692		872	0.9960863051303325%
354 	FT911-3007		873	0.9939949606618447%
354 	FT911-1663		874	0.9910153016406791%
354 	FT911-4612		875	0.9892565603223029%
354 	FT911-5303		876	0.9890508644046407%
354 	FT911-1764		877	0.9848286043805575%
354 	FT911-1077		878	0.9835268246141193%
354 	FT911-2995		879	0.9823751958283546%
354 	FT911-2517		880	0.9822752383355566%
354 	FT911-3096		881	0.9803897133971148%
354 	FT911-4913		882	0.9801431246702266%
354 	FT911-482		883	0.9797967198490668%
354 	FT911-5049		884	0.9796929312778752%
354 	FT911-826		885	0.9789226209598807%
354 	FT911-2914		886	0.9786290437233405%
354 	FT911-4182		887	0.9775422759543427%
354 	FT911-3793		888	0.9775410231698334%
354 	FT911-140		889	0.9768860135051685%
354 	FT911-476		890	0.9741511137217419%
354 	FT911-2626		891	0.9698019782128968%
354 	FT911-2815		892	0.9669940435347355%
354 	FT911-5064		893	0.966307123683822%
354 	FT911-273		894	0.9661139632552813%
354 	FT911-2273		895	0.9655977188862%
354 	FT911-5023		896	0.9651770296638664%
354 	FT911-3930		897	0.9649549875786952%
354 	FT911-4089		898	0.9642301126178197%
354 	FT911-1572		899	0.9635844357136041%
354 	FT911-4034		900	0.9629120606527635%
354 	FT911-1464		901	0.962395742868467%
354 	FT911-4972		902	0.9599049868771202%
354 	FT911-768		903	0.9598954077372946%
354 	FT911-199		904	0.95956643983032%
354 	FT911-3910		905	0.9583486634063391%
354 	FT911-3493		906	0.9577599270198741%
354 	FT911-474		907	0.9572471738902549%
354 	FT911-2817		908	0.9566179769782225%
354 	FT911-2506		909	0.9564806623485477%
354 	FT911-1697		910	0.9545288464217314%
354 	FT911-1115		911	0.953549390883459%
354 	FT911-1356		912	0.9530256704579378%
354 	FT911-3591		913	0.9510133056990093%
354 	FT911-4939		914	0.9503946365184963%
354 	FT911-3230		915	0.9484968920723822%
354 	FT911-3768		916	0.9473745523843842%
354 	FT911-1116		917	0.9470264147956579%
354 	FT911-1830		918	0.9465281581813497%
354 	FT911-1885		919	0.9456706200205546%
354 	FT911-755		920	0.9445656792460021%
354 	FT911-378		921	0.9419113472620253%
354 	FT911-5069		922	0.9398451632114647%
354 	FT911-1890		923	0.939594843998174%
354 	FT911-616		924	0.9395699757878179%
354 	FT911-4824		925	0.9383386408318876%
354 	FT911-2076		926	0.9375223332767928%
354 	FT911-4626		927	0.9366511486074438%
354 	FT911-3639		928	0.9365143996862544%
354 	FT911-1971		929	0.9363040788471607%
354 	FT911-1397		930	0.936129120437746%
354 	FT911-4961		931	0.9344530355256246%
354 	FT911-5008		932	0.9339379620435091%
354 	FT911-4130		933	0.9338123002028542%
354 	FT911-4131		934	0.9309865066942689%
354 	FT911-2671		935	0.9308712966500081%
354 	FT911-3856		936	0.9301953036092939%
354 	FT911-4116		937	0.9296054306628396%
354 	FT911-804		938	0.9293539157023263%
354 	FT911-2688		939	0.9291361375655683%
354 	FT911-1892		940	0.9278604053368229%
354 	FT911-1594		941	0.9244918784884395%
354 	FT911-4856		942	0.9239076236734369%
354 	FT911-2525		943	0.9234807665822122%
354 	FT911-865		944	0.9232305089647338%
354 	FT911-4832		945	0.9229112240097422%
354 	FT911-2996		946	0.9223790463733866%
354 	FT911-890		947	0.921525100481585%
354 	FT911-4964		948	0.9173102949979982%
354 	FT911-1248		949	0.9169806237863087%
354 	FT911-1438		950	0.916181208572194%
354 	FT911-4551		951	0.9152853986340744%
354 	FT911-2797		952	0.9147083964526104%
354 	FT911-197		953	0.9143623372465968%
354 	FT911-4789		954	0.9135906126358314%
354 	FT911-4644		955	0.9120540299879261%
354 	FT911-459		956	0.9113544047161317%
354 	FT911-4479		957	0.9085517330340033%
354 	FT911-2657		958	0.9071583383903743%
354 	FT911-56		959	0.9054412228148481%
354 	FT911-4822		960	0.9045926161486731%
354 	FT911-5232		961	0.9038628510524664%
354 	FT911-4024		962	0.9035930915813402%
354 	FT911-634		963	0.9033555093723762%
354 	FT911-3329		964	0.9031533689714769%
354 	FT911-3460		965	0.9028279719794486%
354 	FT911-4697		966	0.9008830150014344%
354 	FT911-135		967	0.9008537835378065%
354 	FT911-1045		968	0.8981656267069797%
354 	FT911-1209		969	0.898009564068958%
354 	FT911-1583		970	0.8974188868456526%
354 	FT911-2409		971	0.8971151531037221%
354 	FT911-686		972	0.8969494949764616%
354 	FT911-3129		973	0.896045981270596%
354 	FT911-4715		974	0.8932467513645235%
354 	FT911-4787		975	0.8902799648694125%
354 	FT911-2694		976	0.8891919603852929%
354 	FT911-2087		977	0.8887460575754864%
354 	FT911-3936		978	0.8862766202486334%
354 	FT911-269		979	0.8859106381209912%
354 	FT911-4225		980	0.885753973172378%
354 	FT911-3122		981	0.8845014087050072%
354 	FT911-1951		982	0.8835866898191868%
354 	FT911-1230		983	0.8822886073979441%
354 	FT911-596		984	0.8810930994985002%
354 	FT911-2880		985	0.8774626227362546%
354 	FT911-3886		986	0.8772313333199451%
354 	FT911-1461		987	0.8766515741279013%
354 	FT911-2663		988	0.8745405435091799%
354 	FT911-2909		989	0.8745393594738889%
354 	FT911-1211		990	0.8724960179534346%
354 	FT911-4889		991	0.8712711949497162%
354 	FT911-3448		992	0.8682811484437682%
354 	FT911-4821		993	0.8650793417227689%
354 	FT911-3009		994	0.8627993795891206%
354 	FT911-308		995	0.8610272224601496%
354 	FT911-3730		996	0.8600767764624605%
354 	FT911-1365		997	0.8600691544520728%
354 	FT911-3952		998	0.8597092076220644%
354 	FT911-1208		999	0.8590154885370453%
354 	FT911-711		1000	0.8580268730959103%
354 	FT911-5326		1001	0.8576381167626758%
354 	FT911-489		1002	0.8544268154326108%
354 	FT911-4869		1003	0.8544068277584601%
354 	FT911-4986		1004	0.8528639585576144%
354 	FT911-5177		1005	0.8521639366163856%
354 	FT911-2916		1006	0.8505238877353591%
354 	FT911-2587		1007	0.8504628566050415%
354 	FT911-4431		1008	0.8503260668997821%
354 	FT911-2543		1009	0.8497640552414918%
354 	FT911-727		1010	0.8467039317445694%
354 	FT911-1934		1011	0.8464797522732761%
354 	FT911-4890		1012	0.8461512556413281%
354 	FT911-4979		1013	0.8450836453238233%
354 	FT911-4901		1014	0.8421366147082379%
354 	FT911-3645		1015	0.8415877960094887%
354 	FT911-1407		1016	0.8414243282142504%
354 	FT911-4179		1017	0.8388223603412335%
354 	FT911-1319		1018	0.8387113113213465%
354 	FT911-1633		1019	0.8379842713149045%
354 	FT911-4375		1020	0.8376895869086977%
354 	FT911-1480		1021	0.8366106220355038%
354 	FT911-640		1022	0.8364888124913104%
354 	FT911-1186		1023	0.8361237773794385%
354 	FT911-1511		1024	0.8356859981084864%
354 	FT911-2655		1025	0.8351020835256502%
354 	FT911-2841		1026	0.8333670579179306%
354 	FT911-138		1027	0.8328798514581672%
354 	FT911-4230		1028	0.8325493603494601%
354 	FT911-1359		1029	0.8319088446419592%
354 	FT911-2195		1030	0.8312375845891012%
354 	FT911-3865		1031	0.8300206323105125%
354 	FT911-2469		1032	0.829168040714039%
354 	FT911-4795		1033	0.8279661079282854%
354 	FT911-1904		1034	0.8259409901215378%
354 	FT911-3439		1035	0.8255169864903535%
354 	FT911-5249		1036	0.8254720436982937%
354 	FT911-2621		1037	0.8222941815358425%
354 	FT911-997		1038	0.8215274320326883%
354 	FT911-4170		1039	0.8207156540939118%
354 	FT911-806		1040	0.8206078655731058%
354 	FT911-1030		1041	0.8198623795829749%
354 	FT911-1327		1042	0.816923623824566%
354 	FT911-1001		1043	0.8166351120848651%
354 	FT911-690		1044	0.8164857578609507%
354 	FT911-3250		1045	0.8137557082191682%
354 	FT911-3612		1046	0.8120585247916754%
354 	FT911-4342		1047	0.8107697151029394%
354 	FT911-380		1048	0.8092153573383976%
354 	FT911-1862		1049	0.809171695627088%
354 	FT911-267		1050	0.8088775213194702%
354 	FT911-1732		1051	0.8077333532380542%
354 	FT911-390		1052	0.8073428002965861%
354 	FT911-808		1053	0.805202986247129%
354 	FT911-2558		1054	0.8045829945678993%
354 	FT911-787		1055	0.804130338490277%
354 	FT911-4237		1056	0.8040141883029671%
354 	FT911-4700		1057	0.8028791180939817%
354 	FT911-1379		1058	0.8014362915737929%
354 	FT911-1206		1059	0.8006636072756113%
354 	FT911-3588		1060	0.799535977956059%
354 	FT911-4751		1061	0.7988650377633044%
354 	FT911-411		1062	0.7982952086122369%
354 	FT911-369		1063	0.7979888577914828%
354 	FT911-2128		1064	0.7971459195821679%
354 	FT911-842		1065	0.7969715251869274%
354 	FT911-3107		1066	0.7960895180757189%
354 	FT911-4505		1067	0.7952658768008549%
354 	FT911-2576		1068	0.7945485992770802%
354 	FT911-4068		1069	0.792734235516189%
354 	FT911-5075		1070	0.7915883771602812%
354 	FT911-739		1071	0.7914734987601973%
354 	FT911-5359		1072	0.7909955158443939%
354 	FT911-1770		1073	0.7901393582864014%
354 	FT911-5102		1074	0.789913555817497%
354 	FT911-3842		1075	0.7889652000531284%
354 	FT911-5115		1076	0.7873160969589911%
354 	FT911-3596		1077	0.7871585464134924%
354 	FT911-3507		1078	0.7863794046171454%
354 	FT911-194		1079	0.7859248484807199%
354 	FT911-1558		1080	0.7839610904563106%
354 	FT911-4248		1081	0.7837187048937589%
354 	FT911-2445		1082	0.7826461981298457%
354 	FT911-3462		1083	0.7818800114534279%
354 	FT911-1982		1084	0.7814485667214238%
354 	FT911-1002		1085	0.7799777810430971%
354 	FT911-3937		1086	0.7797597161785572%
354 	FT911-3979		1087	0.7793004034675952%
354 	FT911-1661		1088	0.7790110335166738%
354 	FT911-3633		1089	0.7782943934230746%
354 	FT911-5211		1090	0.777913887146902%
354 	FT911-3757		1091	0.7750270818890138%
354 	FT911-361		1092	0.7731332662184706%
354 	FT911-4468		1093	0.7717432283149895%
354 	FT911-524		1094	0.7706776018047891%
354 	FT911-2236		1095	0.7703645062199113%
354 	FT911-1593		1096	0.7692297248619563%
354 	FT911-4014		1097	0.7686028976281915%
354 	FT911-4454		1098	0.7674583861252335%
354 	FT911-4967		1099	0.7659873628858391%
