QUERY 	 DOCUMENT 	 RANK 		 RELEVANCY 	
359 	FT911-2092		2260	0.3110256859297437%
359 	FT911-4394		2261	0.31074757580282547%
359 	FT911-4802		2262	0.31052796389908965%
359 	FT911-3698		2263	0.3097079122566008%
359 	FT911-1706		2264	0.30957856568493203%
359 	FT911-3113		2265	0.30916091566268344%
359 	FT911-3889		2266	0.3089569595373169%
359 	FT911-985		2267	0.30797391472168845%
359 	FT911-5350		2268	0.307956586513371%
359 	FT911-5189		2269	0.3068419952008149%
359 	FT911-4899		2270	0.3067868984365419%
359 	FT911-3090		2271	0.3065219722487564%
359 	FT911-1982		2272	0.30569853177176165%
359 	FT911-967		2273	0.3053902411616596%
359 	FT911-4144		2274	0.3049806395125158%
359 	FT911-2271		2275	0.3038994608188508%
359 	FT911-1736		2276	0.3038553486903947%
359 	FT911-1654		2277	0.3032026697512275%
359 	FT911-3530		2278	0.30180947557586557%
359 	FT911-3724		2279	0.30177805165634186%
359 	FT911-4189		2280	0.30164785653896364%
359 	FT911-1434		2281	0.3011870594135314%
359 	FT911-2028		2282	0.30045273707631287%
359 	FT911-379		2283	0.30018936069719476%
359 	FT911-4703		2284	0.2998705742396495%
359 	FT911-797		2285	0.29948559727508717%
359 	FT911-750		2286	0.2984633467271805%
359 	FT911-732		2287	0.29788961895707516%
359 	FT911-2227		2288	0.2977487887777219%
359 	FT911-3961		2289	0.29709804277124685%
359 	FT911-4255		2290	0.29708889282410167%
359 	FT911-3053		2291	0.2954333672073908%
359 	FT911-4047		2292	0.29508118063610367%
359 	FT911-3409		2293	0.29504917094252636%
359 	FT911-871		2294	0.2947107177161934%
359 	FT911-800		2295	0.29448288962483576%
359 	FT911-4478		2296	0.29342379132964347%
359 	FT911-2380		2297	0.2926182547413442%
359 	FT911-4116		2298	0.29233092125072496%
359 	FT911-2129		2299	0.29154600071791936%
359 	FT911-1567		2300	0.29150024826216797%
359 	FT911-4190		2301	0.29092076299835884%
359 	FT911-1684		2302	0.29081668949578743%
359 	FT911-2263		2303	0.28923006871792917%
359 	FT911-2036		2304	0.2891526206372589%
359 	FT911-3164		2305	0.2878576331972617%
359 	FT911-2449		2306	0.28745892560650793%
359 	FT911-754		2307	0.28741040406430407%
359 	FT911-3206		2308	0.28606413433965366%
359 	FT911-483		2309	0.2860171444105074%
359 	FT911-4139		2310	0.28481038551581495%
359 	FT911-1573		2311	0.2845755348447692%
359 	FT911-2350		2312	0.2843331059534262%
359 	FT911-4421		2313	0.28277248665142857%
359 	FT911-741		2314	0.2824864222954787%
359 	FT911-739		2315	0.28171908444020255%
359 	FT911-1858		2316	0.28130348763075985%
359 	FT911-1770		2317	0.281244207096386%
359 	FT911-3193		2318	0.28087983833998387%
359 	FT911-1767		2319	0.27983583665200173%
359 	FT911-2275		2320	0.279511208943461%
359 	FT911-470		2321	0.2792923499131842%
359 	FT911-2804		2322	0.27908803813573907%
359 	FT911-950		2323	0.27876800928001294%
359 	FT911-3295		2324	0.2782425091156353%
359 	FT911-2587		2325	0.2779741395514562%
359 	FT911-2468		2326	0.2779375104239202%
359 	FT911-4724		2327	0.277702882326458%
359 	FT911-619		2328	0.2768739312076004%
359 	FT911-3169		2329	0.2761534860431832%
359 	FT911-2338		2330	0.2755517997177606%
359 	FT911-5107		2331	0.27551430784854714%
359 	FT911-3631		2332	0.27542472828925857%
359 	FT911-214		2333	0.2749901459449065%
359 	FT911-4468		2334	0.27469624193910996%
359 	FT911-3638		2335	0.27463804979199785%
359 	FT911-3412		2336	0.27378509818899327%
359 	FT911-1778		2337	0.2735661379307335%
359 	FT911-493		2338	0.27266866333616263%
359 	FT911-2803		2339	0.27258598594985556%
359 	FT911-4409		2340	0.27181482835703386%
359 	FT911-4001		2341	0.2707997061125678%
359 	FT911-861		2342	0.2705694514557257%
359 	FT911-1598		2343	0.2701650749316601%
359 	FT911-146		2344	0.2689103104606171%
359 	FT911-5250		2345	0.26858559853479336%
359 	FT911-1989		2346	0.26814195568911336%
359 	FT911-2450		2347	0.26793667588032766%
359 	FT911-1991		2348	0.26783405986555847%
359 	FT911-2190		2349	0.2677096415317355%
359 	FT911-4791		2350	0.2674243570915205%
359 	FT911-335		2351	0.2662749154338455%
359 	FT911-4556		2352	0.2662152389713781%
359 	FT911-1885		2353	0.26543388335362705%
359 	FT911-5142		2354	0.2648751016281776%
359 	FT911-4386		2355	0.2647604595953942%
359 	FT911-4191		2356	0.2644145503408787%
359 	FT911-837		2357	0.26425733449904637%
359 	FT911-1762		2358	0.26317942711322473%
359 	FT911-1622		2359	0.26317942711322473%
359 	FT911-3796		2360	0.26267005787677866%
359 	FT911-4475		2361	0.2615656660169004%
359 	FT911-2590		2362	0.2608698013206255%
359 	FT911-841		2363	0.2606248417585858%
359 	FT911-1774		2364	0.2603971447073488%
359 	FT911-2900		2365	0.25996447065662825%
359 	FT911-3300		2366	0.25954051184370835%
359 	FT911-3597		2367	0.25715671664461304%
359 	FT911-3599		2368	0.25695130097852165%
359 	FT911-3552		2369	0.2568902088245363%
359 	FT911-690		2370	0.2567584331057515%
359 	FT911-5106		2371	0.25658148281764953%
359 	FT911-1418		2372	0.2563571613926366%
359 	FT911-1370		2373	0.25607668113881943%
359 	FT911-1488		2374	0.2551889967008999%
359 	FT911-4291		2375	0.2551290584275517%
359 	FT911-4519		2376	0.2550180869519736%
359 	FT911-3236		2377	0.2547504539236803%
359 	FT911-2849		2378	0.2540309821101067%
359 	FT911-4963		2379	0.253051162238253%
359 	FT911-1052		2380	0.2524840792804647%
359 	FT911-2519		2381	0.25154596216854447%
359 	FT911-4587		2382	0.25126591975283025%
359 	FT911-3148		2383	0.2506435666722751%
359 	FT911-4967		2384	0.2503632891804978%
359 	FT911-3152		2385	0.2498032063775446%
359 	FT911-4381		2386	0.24934413818582957%
359 	FT911-263		2387	0.24922850176536857%
359 	FT911-1678		2388	0.2489121109176669%
359 	FT911-2041		2389	0.2486534438786155%
359 	FT911-2735		2390	0.24771791960680462%
359 	FT911-272		2391	0.244836399099518%
359 	FT911-684		2392	0.24471726760110307%
359 	FT911-163		2393	0.24448062430326048%
359 	FT911-2811		2394	0.24448032697202546%
359 	FT911-3569		2395	0.24442619916079303%
359 	FT911-4964		2396	0.24406990830355496%
359 	FT911-30		2397	0.2436148602670273%
359 	FT911-1509		2398	0.24249916837807195%
359 	FT911-4351		2399	0.24227840504488246%
359 	FT911-4171		2400	0.24221705809858038%
359 	FT911-4057		2401	0.24211038039927513%
359 	FT911-4516		2402	0.24154460825391846%
359 	FT911-1662		2403	0.24074734559265373%
359 	FT911-4087		2404	0.2405625523895115%
359 	FT911-3586		2405	0.24014465408551106%
359 	FT911-3222		2406	0.24010359744148133%
359 	FT911-2130		2407	0.24002542566811813%
359 	FT911-2713		2408	0.23984367490544997%
359 	FT911-4192		2409	0.23857419095103533%
359 	FT911-4135		2410	0.23844205742801725%
359 	FT911-352		2411	0.23768011519827353%
359 	FT911-3225		2412	0.23757032344109405%
359 	FT911-498		2413	0.2370084281139509%
359 	FT911-177		2414	0.2367754164671466%
359 	FT911-5180		2415	0.2363742680525216%
359 	FT911-395		2416	0.23632581780319795%
359 	FT911-4958		2417	0.2359931311234509%
359 	FT911-2241		2418	0.23574809934437763%
359 	FT911-626		2419	0.23545132311958342%
359 	FT911-2039		2420	0.23268425546811214%
359 	FT911-2889		2421	0.23219467871518246%
359 	FT911-431		2422	0.2312104463332327%
359 	FT911-2825		2423	0.23103422221755493%
359 	FT911-3844		2424	0.23079887414860709%
359 	FT911-3981		2425	0.2301896577531835%
359 	FT911-4089		2426	0.2294203097560549%
359 	FT911-306		2427	0.22936869605635207%
359 	FT911-2668		2428	0.2293395624122306%
359 	FT911-2308		2429	0.22863254883211795%
359 	FT911-3677		2430	0.2280549328808612%
359 	FT911-3896		2431	0.22740543335482594%
359 	FT911-4945		2432	0.22725669648648966%
359 	FT911-2660		2433	0.22715980172847583%
359 	FT911-1086		2434	0.22665958183570134%
359 	FT911-1435		2435	0.22556663400224702%
359 	FT911-1510		2436	0.22457072433859976%
359 	FT911-3528		2437	0.2245578697848289%
359 	FT911-1528		2438	0.22455745597433416%
359 	FT911-5260		2439	0.2242963964690035%
359 	FT911-3716		2440	0.22406028579727838%
359 	FT911-3116		2441	0.223865537804152%
359 	FT911-1139		2442	0.22376395752392886%
359 	FT911-2132		2443	0.22284818583726512%
359 	FT911-3625		2444	0.22136601827884594%
359 	FT911-3002		2445	0.22123737598933468%
359 	FT911-487		2446	0.2199260966831029%
359 	FT911-1669		2447	0.21841436650543652%
359 	FT911-838		2448	0.21835056311905487%
359 	FT911-3011		2449	0.21662657155629575%
359 	FT911-1613		2450	0.21602383726177302%
359 	FT911-3834		2451	0.2148793131071452%
359 	FT911-4917		2452	0.21398741737730592%
359 	FT911-3387		2453	0.21260375293473216%
359 	FT911-3966		2454	0.21183618357550177%
359 	FT911-2919		2455	0.2115659027025427%
359 	FT911-1707		2456	0.21114645303922944%
359 	FT911-4788		2457	0.210750234632167%
359 	FT911-2010		2458	0.20990337149488636%
359 	FT911-4559		2459	0.2081941626282124%
359 	FT911-1143		2460	0.20818320035057183%
359 	FT911-617		2461	0.20809872526629217%
359 	FT911-5305		2462	0.20782811902334627%
359 	FT911-5076		2463	0.20770619086939932%
359 	FT911-485		2464	0.2074288731540901%
359 	FT911-4112		2465	0.2070692206379141%
359 	FT911-1209		2466	0.2068789641483196%
359 	FT911-3165		2467	0.20590953415696786%
359 	FT911-471		2468	0.2058806155788392%
359 	FT911-266		2469	0.20518446293057588%
359 	FT911-5006		2470	0.20485438349631824%
359 	FT911-5184		2471	0.2044882178174868%
359 	FT911-1833		2472	0.20442278311122627%
359 	FT911-469		2473	0.20407237927256672%
359 	FT911-1218		2474	0.2040626025270293%
359 	FT911-3182		2475	0.20386089317927744%
359 	FT911-2389		2476	0.20293139520564424%
359 	FT911-2828		2477	0.202557508511051%
359 	FT911-1611		2478	0.19988147960442004%
359 	FT911-3140		2479	0.19933268697514078%
359 	FT911-600		2480	0.19930702401041558%
359 	FT911-1098		2481	0.19817508264152028%
359 	FT911-5277		2482	0.19783239879826695%
359 	FT911-2385		2483	0.1973273016248716%
359 	FT911-2139		2484	0.1967027183483746%
359 	FT911-3203		2485	0.19664987120126834%
359 	FT911-4173		2486	0.19628381239948936%
359 	FT911-4309		2487	0.1957752703328308%
359 	FT911-2699		2488	0.19548164975448862%
359 	FT911-1516		2489	0.19369391938875688%
359 	FT911-2423		2490	0.1932701155858898%
359 	FT911-1631		2491	0.19322407154773383%
359 	FT911-1742		2492	0.19064035503394317%
359 	FT911-773		2493	0.19051178943513078%
359 	FT911-4328		2494	0.1901739480511613%
359 	FT911-3820		2495	0.18991875298163546%
359 	FT911-378		2496	0.18974333928317527%
359 	FT911-2658		2497	0.18856896688578098%
359 	FT911-3241		2498	0.18835476712790597%
359 	FT911-2802		2499	0.18832714144436916%
359 	FT911-420		2500	0.18793573132415434%
359 	FT911-3319		2501	0.18731842655583533%
359 	FT911-3143		2502	0.18668261658221064%
359 	FT911-1285		2503	0.18515225850204006%
359 	FT911-4962		2504	0.1843697615772047%
359 	FT911-2415		2505	0.18431826443439697%
359 	FT911-969		2506	0.18411785478273024%
359 	FT911-4308		2507	0.18336688852550478%
359 	FT911-4166		2508	0.1830657406845491%
359 	FT911-1757		2509	0.18267228256782342%
359 	FT911-2083		2510	0.18006556606047786%
359 	FT911-932		2511	0.18006236362578165%
359 	FT911-4007		2512	0.17990148615016824%
359 	FT911-1618		2513	0.17889505630785818%
359 	FT911-1159		2514	0.17882860919435617%
359 	FT911-2398		2515	0.17834922790557944%
359 	FT911-274		2516	0.17796786413386848%
359 	FT911-970		2517	0.1778587371175501%
359 	FT911-182		2518	0.17698210301386322%
359 	FT911-771		2519	0.17551743032519054%
359 	FT911-1505		2520	0.17392827468209576%
359 	FT911-5275		2521	0.17267203361733288%
359 	FT911-4197		2522	0.17266851781254328%
359 	FT911-2304		2523	0.1723267267567974%
359 	FT911-2035		2524	0.17196712903196704%
359 	FT911-1441		2525	0.1716281266610039%
359 	FT911-1970		2526	0.17108862325473395%
359 	FT911-1507		2527	0.1705632502321908%
359 	FT911-3908		2528	0.16986900683053727%
359 	FT911-1933		2529	0.1687873203651099%
359 	FT911-4514		2530	0.16840149579893804%
359 	FT911-4669		2531	0.16798294471225883%
359 	FT911-2812		2532	0.16789456488632434%
359 	FT911-1014		2533	0.16746905647329413%
359 	FT911-1496		2534	0.16669241793042786%
359 	FT911-2710		2535	0.16647725122208024%
359 	FT911-3639		2536	0.1655352295303149%
359 	FT911-3239		2537	0.16531430124720262%
359 	FT911-55		2538	0.16471786444507613%
359 	FT911-3822		2539	0.1629805752026616%
359 	FT911-724		2540	0.1617436898535324%
359 	FT911-4132		2541	0.16127011002099886%
359 	FT911-2108		2542	0.1604826090582318%
359 	FT911-4366		2543	0.15986875673478243%
359 	FT911-2478		2544	0.1588325592569989%
359 	FT911-3828		2545	0.1586673787319794%
359 	FT911-65		2546	0.15791106762283535%
359 	FT911-1382		2547	0.15781440056841345%
359 	FT911-4397		2548	0.15751264319169714%
359 	FT911-1477		2549	0.15734568784254546%
359 	FT911-3928		2550	0.15686136171295548%
359 	FT911-285		2551	0.15656458883567323%
359 	FT911-1207		2552	0.15645859766259634%
359 	FT911-371		2553	0.1555320062694165%
359 	FT911-492		2554	0.1550070160882826%
359 	FT911-4209		2555	0.15495185000439035%
359 	FT911-4002		2556	0.15491574953739487%
359 	FT911-2057		2557	0.15451280736327921%
359 	FT911-3531		2558	0.15390626192517484%
359 	FT911-5360		2559	0.15296702126901382%
359 	FT911-3369		2560	0.1520667393421052%
359 	FT911-1250		2561	0.15179025501031002%
359 	FT911-3734		2562	0.1516057632858089%
359 	FT911-1503		2563	0.15082233717773397%
359 	FT911-3648		2564	0.15077635538768022%
359 	FT911-3368		2565	0.14847885264008695%
359 	FT911-3329		2566	0.14831863052701114%
359 	FT911-3924		2567	0.14795709162123924%
359 	FT911-2244		2568	0.14787082036574836%
359 	FT911-1077		2569	0.1464767471415739%
359 	FT911-1793		2570	0.14628017302137392%
359 	FT911-5090		2571	0.14607845840941353%
359 	FT911-464		2572	0.14583108431438882%
359 	FT911-4174		2573	0.14561114072472567%
359 	FT911-3280		2574	0.143642550787371%
359 	FT911-1926		2575	0.1411434952218723%
359 	FT911-2701		2576	0.13955524074565465%
359 	FT911-4735		2577	0.1385785429718892%
359 	FT911-795		2578	0.13804297930148582%
359 	FT911-3741		2579	0.13761704936113728%
359 	FT911-2294		2580	0.1371055025948357%
359 	FT911-4129		2581	0.13604911190596067%
359 	FT911-825		2582	0.1347089808654117%
359 	FT911-3194		2583	0.13447409394870644%
359 	FT911-691		2584	0.13418725219051933%
359 	FT911-144		2585	0.13258758968384016%
359 	FT911-3929		2586	0.1324956678434081%
359 	FT911-4572		2587	0.13152953408269644%
359 	FT911-2661		2588	0.12830454755010426%
359 	FT911-2950		2589	0.12804129035063366%
359 	FT911-4003		2590	0.12744529087219625%
359 	FT911-3121		2591	0.1273172000275064%
359 	FT911-2814		2592	0.1266576497224787%
359 	FT911-134		2593	0.12665393667470898%
359 	FT911-768		2594	0.1260263834601891%
359 	FT911-1597		2595	0.12433518052598583%
359 	FT911-1114		2596	0.12357758206603271%
359 	FT911-2752		2597	0.12274609647072367%
359 	FT911-1306		2598	0.12246096090012287%
359 	FT911-4260		2599	0.12024068028146148%
359 	FT911-3587		2600	0.12023344729145806%
359 	FT911-4365		2601	0.11666292468841084%
359 	FT911-4199		2602	0.11575322260373618%
359 	FT911-3166		2603	0.11575006854287218%
359 	FT911-2785		2604	0.1149262306346017%
359 	FT911-1502		2605	0.1135504558798648%
359 	FT911-2279		2606	0.11102031654462421%
359 	FT911-1697		2607	0.11034847304519303%
359 	FT911-4518		2608	0.1101303481088259%
359 	FT911-1551		2609	0.11011239356245393%
359 	FT911-1519		2610	0.11004336697337845%
359 	FT911-287		2611	0.10924501542225228%
359 	FT911-4343		2612	0.10846209760884966%
359 	FT911-1490		2613	0.10507624665985814%
359 	FT911-502		2614	0.10195960977428127%
359 	FT911-3041		2615	0.10168005996113967%
359 	FT911-4377		2616	0.1016499769971081%
359 	FT911-3388		2617	0.10096212783040588%
359 	FT911-3232		2618	0.10090179264070297%
359 	FT911-3163		2619	0.10066937285901761%
359 	FT911-367		2620	0.10029290433581979%
359 	FT911-4375		2621	0.09684125015996878%
359 	FT911-5351		2622	0.0964207123848438%
359 	FT911-2675		2623	0.09637578917257834%
359 	FT911-3935		2624	0.09555370126829864%
359 	FT911-1403		2625	0.09425791542709602%
359 	FT911-3925		2626	0.0939849378234655%
359 	FT911-4053		2627	0.09295964675058625%
359 	FT911-3400		2628	0.09196932378964302%
359 	FT911-3891		2629	0.09173898286992255%
359 	FT911-4795		2630	0.0893087230188027%
359 	FT911-269		2631	0.08657624581631956%
359 	FT911-1146		2632	0.08635164496981876%
359 	FT911-2303		2633	0.08470146278370795%
359 	FT911-497		2634	0.08000318267559053%
359 	FT911-1397		2635	0.0792711222337082%
359 	FT911-1396		2636	0.07728651837253028%
359 	FT911-2981		2637	0.07628448488068723%
359 	FT911-139		2638	0.07499544791830633%
359 	FT911-4520		2639	0.0749782951721002%
359 	FT911-2822		2640	0.07458014883500141%
359 	FT911-218		2641	0.07230237736323426%
359 	FT911-3413		2642	0.070774111348335%
359 	FT911-5325		2643	0.07034959089623315%
359 	FT911-496		2644	0.07031922687383961%
359 	FT911-2716		2645	0.06787816559419546%
359 	FT911-807		2646	0.06750787256857464%
359 	FT911-1003		2647	0.06572295748676667%
359 	FT911-1663		2648	0.06430921467838366%
359 	FT911-1593		2649	0.05467683145795244%

**********************************************
354 	FT911-4783		1	30.115027208705957%
354 	FT911-885		2	25.10311132867805%
354 	FT911-3514		3	20.30129421931305%
354 	FT911-2786		4	19.403174760001672%
354 	FT911-1702		5	16.91021729090153%
354 	FT911-1288		6	16.87811419974869%
354 	FT911-4633		7	16.624240711335897%
354 	FT911-1705		8	16.40396371058214%
354 	FT911-1293		9	15.762048693128186%
354 	FT911-230		10	15.454637735798313%
354 	FT911-1588		11	14.890969381447794%
354 	FT911-4804		12	14.886712274424033%
354 	FT911-1900		13	14.524162958382428%
354 	FT911-4080		14	14.453667888528576%
354 	FT911-563		15	12.395624317090249%
354 	FT911-1585		16	12.140717652820154%
354 	FT911-5224		17	11.48052637542071%
354 	FT911-428		18	10.929407771917592%
354 	FT911-2977		19	10.65517346890174%
354 	FT911-115		20	10.438260377114618%
354 	FT911-1908		21	9.629485102243489%
354 	FT911-429		22	9.552863089940578%
354 	FT911-5245		23	9.41155222683532%
354 	FT911-7		24	8.808144303355053%
354 	FT911-1374		25	8.729709422240026%
354 	FT911-4530		26	8.708725425712089%
354 	FT911-10		27	8.464898089448486%
354 	FT911-4358		28	8.463705765001812%
354 	FT911-818		29	8.294840546328638%
354 	FT911-2686		30	8.187607294886599%
354 	FT911-3751		31	8.153509531527234%
354 	FT911-3976		32	8.070346786720407%
354 	FT911-1587		33	8.055443207933674%
354 	FT911-232		34	8.054403745229338%
354 	FT911-3675		35	7.795928296377822%
354 	FT911-3688		36	7.788617947208867%
354 	FT911-1704		37	7.67923364436586%
354 	FT911-667		38	7.540545231006885%
354 	FT911-2317		39	7.450230489088444%
354 	FT911-5046		40	7.192809187826212%
354 	FT911-3973		41	7.084130467627394%
354 	FT911-4569		42	7.074085966077185%
354 	FT911-905		43	7.007723087562138%
354 	FT911-213		44	6.993820794049976%
354 	FT911-1450		45	6.949943059223163%
354 	FT911-3733		46	6.918765838088213%
354 	FT911-5207		47	6.8817964423743145%
354 	FT911-1568		48	6.799774919388479%
354 	FT911-3917		49	6.7907185962758%
354 	FT911-1949		50	6.757095718765729%
354 	FT911-4348		51	6.754895713204226%
354 	FT911-477		52	6.7030690147461724%
354 	FT911-2079		53	6.675780023674481%
354 	FT911-2444		54	6.54701096403779%
354 	FT911-3494		55	6.529896323099181%
354 	FT911-4277		56	6.419227203037073%
354 	FT911-362		57	6.394619584407782%
354 	FT911-318		58	6.387331093254615%
354 	FT911-3176		59	6.249906798259343%
354 	FT911-1128		60	6.244124944722496%
354 	FT911-2049		61	6.236269970952645%
354 	FT911-1235		62	6.230883406323638%
354 	FT911-4575		63	6.135808867019694%
354 	FT911-1265		64	6.063151011632988%
354 	FT911-457		65	6.018763533859311%
354 	FT911-2610		66	5.918815006247787%
354 	FT911-3555		67	5.892829122396122%
354 	FT911-5229		68	5.892042453344781%
354 	FT911-2912		69	5.85040599476832%
354 	FT911-5289		70	5.746351438752055%
